id,eff_id,lon,lat,N_street,[list_street]
1,1,2.499617221467051,48.86399596725603,6,1,3,8,11,605,852
2,2,2.499781157478289,48.865093838212395,1,1
6,6,2.498112453169619,48.86426845960523,1,3
7,7,2.503290114141217,48.864353013558265,1,4
8,8,2.502634921012407,48.863019279705,4,4,5,10,19
10,10,2.5011116012380064,48.86352555938746,4,5,7,664,851
11,11,2.481587430031711,48.86563695411911,1,6
12,12,2.482370287186506,48.863949595368865,3,6,749,710
13,13,2.5006753526556156,48.86267836647938,4,7,8,23,676
17,17,2.5044300496158463,48.86245115299501,4,9,10,22,827
18,18,2.5050196844335133,48.863802593076876,1,9
22,22,2.498567242076477,48.862336798672715,4,11,12,20,34
24,24,2.496057945480479,48.86274894584525,3,12,818,877
27,27,2.4928980569129555,48.8623578778365,3,14,15,818
28,28,2.492025364572364,48.86337042473668,1,14
29,29,2.492624480960003,48.86217685133511,3,15,27,820
33,33,2.5109027173028684,48.8622169738737,3,17,31,59
34,34,2.5119251012774995,48.86264383449089,1,17
38,38,2.502180515091846,48.8620730897472,3,19,29,30
39,39,2.499396748276073,48.86211543773816,3,20,24,57
43,43,2.5040125879209936,48.861487135908945,4,22,29,69,828
45,45,2.500279404292526,48.86189429298495,4,23,24,72,816
51,51,2.506952393903461,48.86310009790651,1,26
52,52,2.506314159956852,48.86183839961934,4,26,37,49,827
53,53,2.492997705560145,48.86178272562886,1,27
60,60,2.50174348723852,48.861306836554554,6,30,82,84,676,813,816
61,61,2.509167989969616,48.861301544328036,4,31,33,35,52
65,65,2.509123747589175,48.862380563702345,1,33
68,68,2.497805859328203,48.86114648403688,3,34,43,58
70,70,2.5085622207382823,48.86107422464246,6,35,36,37,53,91,815
72,72,2.50710905713899,48.86310973655113,1,36
75,75,2.4898056314289843,48.86106767799204,4,38,40,719,774
76,76,2.490776509428324,48.861305640446325,3,38,47,820
80,80,2.489014487534735,48.86265612633965,1,40
85,85,2.4972065638166,48.86025362522377,3,43,221,784
89,89,2.4854421014878247,48.86097704884944,2,45,715
90,90,2.4851817151932565,48.86111982281246,2,45,613
93,93,2.4910085200531262,48.86085695946886,2,47,545
98,98,2.5058008338520428,48.860918959607574,3,49,50,78
100,100,2.5051950730234296,48.8611233035885,2,50,828
103,103,2.5091906299735802,48.8609239166421,4,52,53,62,77
107,107,2.488151446830207,48.862400624512645,1,54
108,108,2.488790794377058,48.86086549325223,3,54,55,719
109,109,2.4884523865515513,48.86076512019284,2,55,547
113,113,2.498777120104881,48.860781828305086,3,57,58,74
117,117,2.509813668321801,48.86076458998865,3,59,62,65
125,125,2.491104760910053,48.86063253470504,3,63,545,615
126,126,2.492164755662754,48.860816904760775,1,63
129,129,2.5112146047922272,48.860500519633156,3,65,67,86
133,133,2.511451844388976,48.860492495021134,2,67,70
137,137,2.503584666420077,48.860478106300505,4,69,79,813,814
139,139,2.512171219588866,48.86037851607871,3,70,75,87
143,143,2.4998091144762693,48.86033647826035,4,72,74,80,83
149,149,2.512736325375243,48.86029088483027,1,75
153,153,2.5089101567024112,48.86002343086818,3,77,122,124
156,156,2.505334549152184,48.859927764147585,6,78,79,99,108,113,815
159,159,2.499648860583996,48.859850166833525,1,80
164,164,2.501071687141226,48.85986510066804,3,82,83,93
167,167,2.503240527576315,48.858974786876985,6,84,93,99,115,116,814
172,172,2.5110047183666273,48.85962730691616,3,86,89,100
173,173,2.512085927304678,48.86017132129314,2,87,88
175,175,2.511855950315495,48.85954984197333,3,88,89,101
181,181,2.5082798152575836,48.86066836392122,2,91,92
183,183,2.5072694134019393,48.85941413152327,3,92,97,106
187,187,2.495482683721269,48.857827152729286,3,94,551,553
188,188,2.499358114035028,48.859327335646604,3,94,96,783
191,191,2.500047619305314,48.85906041718464,3,96,118,137
193,193,2.5080436354156115,48.85912053587225,1,97
200,200,2.510812146630659,48.85894302452758,3,100,102,110
201,201,2.511707065362468,48.85885674585532,4,101,102,104,119
207,207,2.512277691272106,48.85876014587759,1,104
211,211,2.506597826927879,48.85865592178474,5,106,107,109,121,123
213,213,2.506280181932087,48.858951392792584,2,107,108
217,217,2.5059506155495,48.858491370876536,3,109,111,128
220,220,2.5106528078869412,48.858348810967975,3,110,120,136
221,221,2.504916770861519,48.858280250623125,5,111,112,114,140,611
223,223,2.504981583752327,48.85863126020568,2,112,113
227,227,2.5044488620026444,48.858467174694574,2,114,115
231,231,2.5020111492992747,48.85825920090588,5,116,118,142,146,752
237,237,2.5115260788566625,48.85824445838328,3,119,120,127
242,242,2.507012743673525,48.85816299647686,3,121,128,139
243,243,2.508207921926748,48.85817690761776,3,122,123,126
247,247,2.5087944713713966,48.85798146254785,3,124,126,131
253,253,2.511504497676145,48.85792960237043,3,127,129,135
257,257,2.5125228995233564,48.85775388790105,1,129
261,261,2.509389278436453,48.85777705506877,2,131,134
