1;1;2;122.68210638738911;7.5;6.9
3;1;6;107.67508284791528;7.5;6.9
4;7;8;155.91655342405497;7.5;6.9
5;8;10;125.14860170801737;7.5;6.9
6;11;12;196.24029557474066;41.0;10.2
7;13;10;99.50272979010082;7.5;6.9
8;1;13;169.94755423990728;7.5;6.9
9;17;18;156.39265316570734;7.5;6.9
10;17;8;146.0824555340224;7.5;6.9
11;1;22;198.32053125288655;7.5;6.9
12;22;24;189.73366086299635;7.5;6.9
14;27;28;129.53509806568536;7.5;6.9
15;29;27;28.428980921204168;7.5;6.9
17;33;34;88.77339746180408;7.5;6.9
19;8;38;110.37894670908726;7.5;6.9
20;39;22;65.88859655865079;7.5;6.9
22;43;17;111.49557569049061;7.5;6.9
23;45;13;91.90704377612789;7.5;6.9
24;45;39;70.67703874993232;7.5;6.9
26;51;52;147.9182321857655;7.5;6.9
27;53;29;51.68135906959161;7.5;6.9
29;43;38;149.38750252205458;7.5;6.9
30;38;60;91.04657805397659;7.5;6.9
31;61;33;162.98747597419387;7.5;6.9
33;65;61;113.01329892089922;7.5;6.9
34;22;68;143.6773126933643;7.5;6.9
35;61;70;52.41012896346379;7.5;6.9
36;70;72;250.21788405141655;7.5;6.9
37;70;52;185.55460965981007;7.5;6.9
38;75;76;75.99448726194805;7.5;6.9
40;75;80;186.72060079601118;7.5;6.9
43;85;68;105.0871864819028;7.5;6.9
45;89;90;24.84207275620656;7.5;6.9
47;93;76;54.83964265253221;7.5;6.9
49;52;98;108.96493981907496;7.5;6.9
50;98;100;49.92002914202733;7.5;6.9
52;103;61;42.02770335607945;7.5;6.9
53;70;103;49.04591072938204;7.5;6.9
54;107;108;177.04559892070387;7.5;6.9
55;109;108;27.508506660751095;7.5;6.9
57;113;39;152.10725655947746;7.5;6.9
58;68;113;81.99635141990855;7.5;6.9
59;117;33;179.0832809783562;7.5;6.9
62;103;117;49.02919088601562;7.5;6.9
63;125;126;80.4348246882505;7.5;6.9
65;129;117;106.81757359009964;7.5;6.9
67;133;129;17.430534863854152;7.5;6.9
69;137;43;116.52141485570088;7.5;6.9
70;139;133;54.28541807920668;7.5;6.9
72;143;45;176.95177532787466;7.5;6.9
74;113;143;90.48133268015633;7.5;6.9
75;149;139;42.59506898531054;7.5;6.9
77;153;103;102.2331958679329;7.5;6.9
78;98;156;115.4157593395302;7.5;6.9
79;137;156;142.24007970749227;7.5;6.9
80;159;143;54.92715905927398;7.5;6.9
82;60;164;167.7378045150819;7.5;6.9
83;143;164;105.16786452978124;7.5;6.9
84;167;60;274.88107622542947;7.5;6.9
86;129;172;96.21840927141166;7.5;6.9
87;173;139;18.6834989685559;7.5;6.9
88;175;173;71.14318856457889;7.5;6.9
89;175;172;63.79542833869227;7.5;6.9
91;181;70;49.664016494572614;7.5;6.9
92;183;181;157.95959973892073;7.5;6.9
93;164;167;187.42905985106188;7.5;6.9
94;187;188;329.6986480678882;7.5;6.9
96;191;188;57.54571126741769;7.5;6.9
97;193;183;65.52454247512297;7.5;6.9
99;156;167;186.6569849444243;8.5;6.9
100;172;200;77.39782599324543;7.5;6.9
101;201;175;76.00992912128785;7.5;6.9
102;201;200;65.18388275644655;7.5;6.9
104;207;201;43.39687207721394;7.5;6.9
106;211;183;93.35845774506011;7.5;6.9
107;213;211;40.28589630215115;7.0;5.5
108;156;213;128.85724015218642;7.0;5.5
109;217;211;50.895078480701734;7.5;6.9
110;200;220;67.10710849460848;7.5;6.9
111;221;217;79.41245710743871;7.5;6.9
112;223;221;39.323377366521925;7.5;6.9
113;156;223;146.488109230003;7.5;6.9
114;227;221;40.13703918027365;7.5;6.9
115;167;227;105.11055748820098;7.5;6.9
116;231;167;120.29362455628446;8.5;6.9
118;231;191;168.89775777649888;7.5;6.9
119;237;201;68.39357877312645;7.5;6.9
120;237;220;65.1221971541891;7.5;6.9
121;211;242;62.704420011166974;7.0;5.5
122;243;153;211.71279067760457;7.5;6.9
123;211;243;129.60094065922365;7.5;6.9
124;247;153;229.31784104508546;7.5;6.9
126;247;243;43.836727034947764;7.5;6.9
127;253;237;35.04998214815572;7.5;6.9
128;242;217;86.06894180111675;7.5;6.9
129;257;253;77.24267554373417;7.5;6.9
131;261;247;49.211439064602914;7.5;6.9
132;263;264;125.02227728654681;7.5;6.9
134;263;261;19.40541816729557;7.5;6.9
135;269;253;49.708519700617565;7.5;6.9
136;220;269;110.03443985594303;7.5;6.9
137;273;191;364.68399537770415;7.5;6.9
139;242;278;110.52462978026223;7.0;5.5
140;279;221;104.22535773162382;7.5;6.9
142;279;231;206.78201316344396;7.5;6.9
144;287;278;40.40543567145379;7.5;6.9
145;289;290;120.62816860678616;7.5;6.9
146;231;289;138.03866818866848;7.5;6.9
147;293;289;131.92928850446523;7.5;6.9
148;295;269;56.41356753348531;7.5;6.9
150;299;300;56.59307529714193;7.5;6.9
152;303;299;24.420029184014655;7.5;6.9
154;307;287;34.156844129403325;7.5;6.9
155;307;303;31.58882660942839;7.5;6.9
157;313;295;104.8649080297165;7.5;6.9
159;317;295;21.5281055548253;7.5;6.9
160;319;293;53.0906213470697;8.5;6.9
162;313;263;135.50309807600198;7.5;6.9
163;313;307;151.9192020625639;7.5;6.9
165;329;319;44.695848006237156;8.5;6.9
167;319;334;34.70761615893154;7.5;6.9
168;289;336;120.94007841701865;7.5;6.9
169;336;293;133.9898030383686;7.5;6.9
170;339;329;98.08828008477016;8.5;6.9
172;343;317;132.01415391473046;7.5;6.9
174;347;317;127.20413390249709;7.5;6.9
175;313;350;108.52694476921519;7.5;6.9
176;351;352;81.71324110873933;7.5;6.9
177;351;347;44.631721367080615;7.5;6.9
178;307;356;186.09799734388628;7.0;5.5
179;357;356;66.95977702049571;7.5;6.9
181;357;299;210.11808212953457;7.5;6.9
182;363;357;52.113330989523924;7.5;6.9
184;363;300;242.60317580289865;7.5;6.9
186;371;363;81.18523284348231;7.5;6.9
188;350;376;122.32945045035842;7.5;6.9
189;377;378;125.10571913001937;7.5;6.9
190;378;380;25.868039592512098;7.5;6.9
191;356;382;108.46748454465028;7.0;5.5
192;376;384;92.82842895465728;7.5;6.9
193;382;384;37.44416678069631;7.0;5.5
194;376;388;62.26302806252018;7.5;6.9
195;389;382;40.5575958066638;7.5;6.9
197;357;389;133.2871857281996;7.5;6.9
198;395;389;43.8190510590926;7.5;6.9
200;395;363;151.19083487619582;7.5;6.9
202;403;395;103.21503267268646;7.5;6.9
204;407;408;50.02438985254606;14.0;7.3
205;408;410;97.43120842768181;7.5;6.9
207;413;414;111.83914573661134;7.5;6.9
208;414;416;30.541208395722567;14.0;7.3
209;388;416;177.77159703639273;7.5;6.9
210;416;420;64.08857487678229;14.0;7.3
211;420;422;34.10962812844332;14.0;7.3
212;422;424;32.37655299521657;7.5;6.9
213;425;426;36.782785286570125;17.0;8.2
216;431;425;57.90780695379024;17.0;8.2
220;439;440;43.563273023650325;7.5;6.9
221;441;85;214.81736733513043;7.5;6.9
223;445;439;65.57336224060225;7.5;6.9
224;445;431;53.729490771689264;17.0;8.2
226;451;441;139.8332691040956;7.5;6.9
228;455;441;213.4633927266252;7.5;6.9
230;455;460;82.67220373296675;7.5;6.9
232;463;451;245.84077047623;7.5;6.9
233;463;455;85.02808142993959;7.5;6.9
238;475;279;144.82608055043906;8.0;9.3
239;477;475;64.89776491524384;8.0;9.3
240;479;477;30.927287869330005;8.0;9.3
241;481;482;179.12163019375913;7.5;6.9
243;485;479;39.73792169295376;8.0;9.3
244;485;488;186.37036219059206;7.5;6.9
246;491;485;30.709848732389695;8.0;9.3
247;491;494;190.06657048047344;7.5;6.9
249;497;491;59.90818279384495;7.5;6.9
251;501;491;94.80461007714672;7.5;6.9
253;501;506;166.72569117110783;7.5;6.9
255;479;510;93.26118740486048;7.5;6.9
256;510;497;52.76216306441952;7.5;6.9
258;515;516;98.34995548254298;7.5;6.9
259;516;477;166.73369202653421;7.5;6.9
261;521;522;220.56046787480366;7.5;6.9
262;523;521;94.10405584888291;7.5;6.9
265;516;530;47.26707841349535;7.5;6.9
266;530;510;64.77247811999395;7.5;6.9
268;481;536;95.19207371048736;7.5;6.9
269;537;491;89.67491912923056;8.0;9.3
270;530;540;93.42560964440742;7.5;6.9
271;540;497;72.09502837967771;7.5;6.9
273;545;481;127.258701304454;7.5;6.9
275;536;550;65.49119351505446;7.5;6.9
276;551;552;19.688704438123708;7.5;6.9
278;555;537;104.16243204688811;8.0;9.3
279;550;558;183.16348395188356;7.5;6.9
280;559;560;66.76516446253498;7.5;6.9
281;551;540;93.69104685693895;7.5;6.9
283;565;555;152.2687979527833;8.0;9.3
284;567;536;112.01800216756315;7.5;6.9
286;571;559;139.49278038599815;7.5;6.9
287;573;545;138.80819814881;7.5;6.9
289;577;578;143.43907830589012;7.5;6.9
290;559;578;65.00137415024204;7.5;6.9
291;581;571;59.43086528398932;7.5;6.9
292;581;551;68.68076517602712;7.5;6.9
294;587;581;44.03847822679146;7.5;6.9
295;587;590;67.04028278972547;7.5;6.9
298;595;587;41.87155273859044;7.5;6.9
299;565;573;32.007432337313794;7.5;6.9
300;599;565;34.26980077697444;7.5;6.9
304;607;599;13.98331912797067;8.0;9.3
305;609;595;51.62934180021584;7.5;6.9
306;537;609;239.7642078966318;7.5;6.9
307;558;614;32.64774793426972;7.5;6.9
308;1363;616;30.657753639934775;7.5;6.9
309;617;618;34.179791091396176;8.0;9.3
311;614;622;31.70855318256637;7.5;6.9
312;622;624;56.23752045711743;11.0;5.5
313;625;607;20.868788256842;8.0;9.3
314;627;609;82.59267272131856;7.5;6.9
315;627;617;33.978604249569834;8.0;9.3
316;578;632;123.41221709231436;7.5;6.9
317;633;625;59.56530941180881;8.0;9.3
318;633;550;277.47721005163896;7.5;6.9
320;639;640;51.390614627643906;7.5;6.9
321;641;642;55.43799832122297;7.5;6.9
323;641;646;158.1163414245297;7.5;6.9
325;617;650;173.37999267167825;7.5;6.9
326;640;650;24.44632217757149;7.5;6.9
327;653;654;80.81338425459757;13.0;6.9
328;571;656;177.84601737768196;7.5;6.9
329;657;633;46.251865710032206;8.0;9.3
330;659;627;66.55481217313825;8.0;9.3
333;422;666;154.36165411660323;7.5;6.9
334;640;668;65.64028772025324;7.5;6.9
335;669;581;173.62152661822572;7.5;6.9
336;671;672;115.01365651903313;41.0;10.2
337;673;587;171.14607969748474;7.5;6.9
339;677;669;42.956385722176435;7.5;6.9
340;679;657;99.97032805607802;8.0;9.3
341;609;682;166.51248554315492;7.5;6.9
342;683;659;169.27901098757508;7.5;6.9
343;650;683;100.20302156616445;7.5;6.9
344;687;666;75.73452487803456;7.5;6.9
346;687;692;277.53818908922227;7.5;6.9
347;692;677;19.17399390186385;7.5;6.9
349;697;659;81.50140994005388;8.0;9.3
350;699;700;45.99741609429257;13.0;6.9
351;701;683;56.23758928570976;7.5;6.9
353;701;668;100.6035134337699;7.5;6.9
355;709;679;100.78948724544686;7.5;6.9
357;709;614;221.8035885158709;7.5;6.9
359;717;709;29.54988150896181;7.5;6.9
361;683;722;62.08882300840026;7.5;6.9
362;723;687;73.76738432480683;7.5;6.9
364;727;701;159.61952045894395;7.5;6.9
366;668;727;148.6479850579067;7.5;6.9
367;733;677;148.9059051355882;7.5;6.9
368;735;692;71.31716404714821;7.5;6.9
370;735;740;79.60948750469198;7.5;6.9
372;717;744;65.03159031701159;7.5;6.9
373;745;723;33.87428605341556;7.5;6.9
375;735;745;195.6772512016625;7.5;6.9
376;751;733;57.980982995211335;7.5;6.9
378;682;751;113.05516887124142;8.0;8.1
379;757;733;67.20136836401812;7.5;6.9
380;759;745;57.40862780864877;7.5;6.9
382;759;757;262.54735456225336;7.5;6.9
383;775;679;149.02153496710008;8.0;9.3
385;775;727;128.3071995170449;7.5;6.9
387;744;774;89.58885645075127;13.0;6.9
388;775;776;55.80377433236673;11.0;5.5
390;700;780;47.484148308289846;7.5;6.9
391;781;759;51.449066911424815;7.5;6.9
393;757;781;261.1393684846075;7.5;6.9
394;787;788;199.63383482131704;7.5;6.9
395;788;790;109.99709888972106;8.0;7.9
396;791;787;73.20824969848883;7.5;6.9
397;751;794;100.71690571524327;8.0;8.1
398;794;791;51.48396550488489;7.5;6.9
400;799;781;63.76329548140258;7.5;6.9
402;803;781;45.17190627659882;7.5;6.9
404;775;808;176.35607487581674;10.0;6.5
405;808;810;187.32694827438854;7.5;6.9
406;811;803;18.214420186619524;7.5;6.9
408;811;794;325.32634308276016;7.5;6.9
409;794;818;55.855133470682325;8.0;8.1
410;819;820;25.537970690499225;41.0;10.2
411;821;822;109.31695561452013;7.5;6.9
412;818;824;161.11603558443446;7.5;6.9
413;825;808;61.27488041469075;7.5;6.9
415;829;803;77.13850559831678;7.5;6.9
417;833;811;51.3813077563864;7.5;6.9
419;824;833;150.87802463546106;7.5;6.9
420;839;822;38.95310698334023;7.5;6.9
422;839;844;128.83229358644124;10.0;8.3
423;845;791;210.22707206527448;7.5;6.9
424;845;788;122.78865600420474;8.0;7.9
425;849;850;149.45342418379977;7.5;6.9
426;849;852;47.53056046850132;7.5;6.9
428;855;845;177.61698587272267;7.5;6.9
429;822;855;115.93165345741028;7.5;6.9
430;859;860;105.70634415208288;7.5;6.9
432;863;855;24.82721664323857;7.5;6.9
433;863;839;110.44468317221795;10.0;8.3
434;867;868;206.77423682911183;7.5;6.9
435;775;870;325.1710421745616;23.0;8.6
436;871;819;190.06642107659016;41.0;10.2
437;870;874;115.8206809376581;45.0;3.0
438;824;876;143.3643015761388;7.5;6.9
439;877;833;167.5220964155199;7.5;6.9
441;881;863;57.97429040782437;10.0;8.3
443;818;886;177.10873792814874;8.0;8.1
444;887;863;129.4202072031823;7.5;6.9
445;887;850;185.07040139235076;10.0;7.3
447;893;894;49.721787241219836;7.5;6.9
449;893;898;89.34267310113785;8.0;7.9
450;877;876;122.3082784708017;7.5;6.9
451;886;902;36.46840802545487;8.0;8.1
452;855;904;79.16465801539778;7.5;6.9
454;907;904;39.89204157696301;10.0;8.3
456;911;887;44.221469649934605;10.0;7.3
458;915;887;101.41818608219492;7.5;6.9
460;915;849;138.6823967136524;7.5;6.9
462;876;924;67.67192568984765;7.5;6.9
463;924;902;110.67547697348083;7.5;6.9
464;927;893;50.11812204264477;8.0;7.9
465;927;930;95.242291902133;7.5;6.9
467;930;907;25.97007704267432;10.0;8.3
469;902;938;171.06930062942484;8.0;8.1
470;939;927;15.318744414682305;8.0;7.9
471;941;939;96.23185028720587;7.5;6.9
473;945;877;71.61827531735297;7.5;6.9
475;945;924;97.8530014485148;7.5;6.9
476;951;907;56.18697282455268;7.5;6.9
477;953;945;43.766778823573766;7.5;6.9
478;955;951;171.69227527624216;7.5;6.9
480;955;911;102.3604030181773;10.0;7.3
482;963;964;17.091150877702063;8.0;7.9
483;963;930;113.27244100951403;10.0;8.3
485;969;874;86.07319480914909;7.5;6.9
487;973;963;25.35327467976039;10.0;8.3
489;977;868;107.34944580970694;41.0;8.6
491;981;973;31.116941212863193;10.0;8.3
493;985;945;178.8367767003041;7.5;6.9
495;902;985;199.66159212429255;7.5;6.9
496;985;938;113.09643446480428;7.5;6.9
498;995;951;115.45115625488852;7.5;6.9
499;997;998;31.62644116638975;7.5;6.9
501;997;981;100.77183455060663;7.5;6.9
502;1003;995;131.62640228461004;7.5;6.9
504;1007;981;82.28280663043822;10.0;8.3
506;1011;1003;52.47218051611902;7.5;6.9
508;1011;955;121.03054609291456;10.0;7.3
510;1019;1011;90.96661216335427;7.5;6.9
512;1023;1024;28.446242521683224;7.5;6.9
513;1023;995;119.23214961053002;7.5;6.9
514;985;1028;149.4046654277448;7.5;6.9
515;1029;997;128.78877737087984;7.5;6.9
516;1029;1007;113.84137427517618;10.0;8.3
518;1035;985;200.82738075483442;7.5;6.9
520;938;1035;163.96650611215154;8.0;8.1
521;1041;1035;42.009199663274444;7.5;6.9
523;1041;1029;61.61889096134174;10.0;8.3
525;1049;1041;91.06012038238946;7.5;6.9
527;1024;1049;187.05561181723854;7.5;6.9
528;1055;1049;104.39470954134134;7.5;6.9
530;1055;1023;194.85890381547222;7.5;6.9
531;1061;1062;58.06061596242345;7.5;6.9
533;1062;1066;49.458948094546784;10.0;7.3
534;1067;1055;132.95556801035423;7.5;6.9
536;1003;1067;338.7321945109499;7.5;6.9
537;1073;1067;69.61606644177522;7.5;6.9
540;1066;1073;24.271369177068344;10.0;7.3
541;1081;1073;40.46020098507;7.5;6.9
543;1085;1081;23.40128052538897;7.5;6.9
545;125;93;25.17721882139167;7.5;6.9
547;1093;109;110.36590900462777;7.5;6.9
549;460;1098;89.26860639775452;7.5;6.9
551;187;451;65.37705090877517;7.5;6.9
553;273;187;51.269491848577495;7.5;6.9
555;290;279;100.62109834417562;7.5;6.9
