1	2.49961040621	48.8639959388
2	2.49977706824	48.8650938211
6	2.49810836399	48.8642684425
7	2.50328738802	48.8643530022
8	2.50263219496	48.8630192684
10	2.50111432732	48.8635255708
11	2.48158743003	48.8656369541
12	2.48236756109	48.8639495836
13	2.50067262662	48.8626783551
17	2.50442323456	48.8624511248
18	2.50502377357	48.86380261
22	2.49856315305	48.8623367815
24	2.49605113039	48.8627489171
27	2.49289260488	48.8623578547
28	2.49202400154	48.863370419
29	2.49262175495	48.8621768398
33	2.51089999129	48.8622169627
34	2.51191828619	48.8626438067
38	2.50217778909	48.8620730784
39	2.49939674828	48.8621154377
43	2.50400986195	48.8614871246
45	2.50028485628	48.8618943158
51	2.5069523939	48.8631000979
52	2.50631007097	48.8618383828
53	2.49299361658	48.8617827083
60	2.50174893916	48.8613068593
61	2.50916390102	48.8613015276
65	2.50912647361	48.8623805749
68	2.49781131124	48.8611465069
70	2.50856630967	48.8610742414
72	2.50711587228	48.8631097646
75	2.48981108332	48.8610677012
76	2.49077650943	48.8613056404
80	2.48901857658	48.8626561438
85	2.49720656382	48.8602536252
89	2.4854366496	48.8609770254
90	2.48517626329	48.8611197994
93	2.49101260896	48.8608569769
98	2.50580083385	48.8609189596
100	2.50519916195	48.8611233205
103	2.50919471889	48.8609239334
107	2.48814872081	48.8624006129
108	2.48879079438	48.8608654933
109	2.48845102359	48.8607651144
113	2.49878257197	48.8607818511
117	2.50980957942	48.8607645732
125	2.49111021276	48.8606325579
126	2.4921715705	48.8608169337
129	2.51121596775	48.8605005252
133	2.51144775551	48.8604924783
137	2.50358330346	48.8604781006
139	2.51217121959	48.8603785161
143	2.49980911448	48.8603364783
149	2.51273087355	48.8602908626
153	2.50891697145	48.8600234588
156	2.50533318621	48.8599277585
159	2.49965022353	48.8598501725
164	2.50106759831	48.8598650836
167	2.50324325342	48.8589747982
172	2.51100608131	48.8596273125
173	2.51209137912	48.8601713435
175	2.51185186151	48.8595498253
181	2.50828390415	48.8606683807
183	2.5072735022	48.8594141484
187	2.4954854095	48.8578271642
188	2.49935538818	48.8593273242
191	2.50005307099	48.85906044
193	2.50803954664	48.8591205191
200	2.51080805787	48.8589430078
201	2.51170842828	48.8588567514
207	2.51228178002	48.8587601625
211	2.50659918984	48.8586559274
213	2.50628290777	48.858951404
217	2.50594652683	48.858491354
220	2.51065008208	48.8583487998
221	2.50491268215	48.8582802337
223	2.50497749502	48.8586312433
227	2.5044474991	48.8584671691
231	2.5020097864	48.8582591952
237	2.51152335305	48.8582444473
242	2.50701274367	48.8581629965
243	2.50821201063	48.8581769244
247	2.50879992295	48.8579814849
253	2.5114990461	48.8579295801
257	2.51252289952	48.8577538879
261	2.50938791555	48.8577770495
263	2.50968842835	48.8577063342
264	2.50969147872	48.8588305178
269	2.51131262706	48.8574611636
273	2.49574862324	48.8573875978
278	2.50783838377	48.8573300112
279	2.50445836173	48.8573250553
287	2.50827654166	48.8571159714
289	2.50151695611	48.8570610238
290	2.50315154309	48.8571577557
293	2.49971779492	48.8570715023
295	2.51169827948	48.8570310559
299	2.50765123497	48.856942526
300	2.50690063641	48.8570473559
303	2.50797874787	48.8568989062
307	2.50840200022	48.8568197053
313	2.5104349504	48.8565852184
317	2.51193148381	48.8568701265
319	2.49910692401	48.856817132
329	2.49859111287	48.8565991305
334	2.49930031752	48.8565481397
336	2.5007766834	48.8560866518
339	2.49754700247	48.8560461539
343	2.5137304677	48.8568774504
347	2.5127995919	48.8558574119
350	2.5110836795	48.8557155124
351	2.5131162384	48.8555169519
352	2.51417723436	48.8557371056
356	2.50971026156	48.8553861309
357	2.50885346054	48.8551937559
363	2.50818720559	48.8550291383
371	2.50715367572	48.8547910575
376	2.51184242304	48.8547383304
377	2.51541014425	48.8550586074
378	2.51377778227	48.8547282234
380	2.51357159766	48.8549162467
382	2.5104813023	48.8545529019
384	2.51078365258	48.8542843364
388	2.51222872441	48.8542362754
389	2.51006111567	48.8543083604
395	2.50962747431	48.8540457754
403	2.50862502935	48.8534031311
407	2.51569858967	48.8533510296
408	2.51504554588	48.8532314704
410	2.51439791955	48.8539932831
413	2.51309039625	48.853907029
414	2.51353547231	48.8529465449
416	2.51318241396	48.8528102079
420	2.5123391017	48.852635899
422	2.51191782675	48.8525082735
424	2.51184699321	48.8527957738
425	2.49031046382	48.8601794861
426	2.49014382953	48.8604935441
431	2.49056063132	48.859685916
439	2.4902198089	48.859693458
440	2.48979456814	48.8599704403
441	2.49447365995	48.859558616
445	2.49074238413	48.8592190342
451	2.49511211348	48.858374186
455	2.49183746111	48.8587380471
460	2.4916121995	48.8594745471
463	2.49181757089	48.8579825186
475	2.5042799653	48.8560202755
477	2.50388970709	48.8554970414
479	2.5035916838	48.8553069441
481	2.49778822061	48.8550578926
482	2.50000322758	48.8557326801
485	2.50314392404	48.8550982375
488	2.50187646094	48.8565229177
491	2.50283244923	48.8548900956
494	2.50153720947	48.8563686174
497	2.50359742409	48.8547044101
501	2.501552781	48.8547408774
506	2.50122504478	48.8562324158
510	2.50430694026	48.8546174174
515	2.50698894708	48.8549162865
516	2.50575177139	48.8545964138
521	2.49460568339	48.8543789809
522	2.49682790885	48.8557103766
523	2.49346460381	48.8539964325
530	2.50515367398	48.8544320606
536	2.49686740972	48.8544424728
537	2.5019523797	48.8542838777
540	2.50398474633	48.8541034582
545	2.49858843382	48.8540449935
550	2.49646360989	48.8539191563
551	2.50459155756	48.8533505257
552	2.50483625859	48.8534144925
555	2.5009227692	48.8536410556
558	2.49519626814	48.8525018494
559	2.50747978813	48.8534523831
560	2.5083225882	48.8536806844
565	2.49947400992	48.8526547216
567	2.49766624424	48.853573468
571	2.50574004078	48.8529595651
573	2.49948487326	48.8529425565
577	2.50970568367	48.8529758804
578	2.50775761064	48.8528959348
581	2.5049509196	48.8528214016
587	2.50438027127	48.8526391709
590	2.50404790328	48.8531953855
595	2.5038504238	48.8524661001
599	2.49928590314	48.8523751385
607	2.49913677888	48.8522935735
609	2.50319793273	48.8522925177
614	2.49484369671	48.8523204929
616	2.48946279257	48.852099799
617	2.50194472252	48.8522333472
618	2.50177844172	48.8525204445
622	2.49449095324	48.8521571214
624	2.49418661084	48.8526234935
625	2.49897471942	48.8521400068
627	2.50217888057	48.8519735124
632	2.50825821937	48.8518367699
633	2.49839229003	48.851768836
639	2.49919293089	48.8521229335
640	2.4995103346	48.8517105639
641	2.49330982824	48.8516934605
642	2.49401661356	48.8518853136
646	2.49136878432	48.8522967784
650	2.49978400289	48.8515947937
653	2.49058859125	48.8526442031
654	2.49128912673	48.8520805974
656	2.50658554766	48.8514611535
657	2.49793208065	48.8514431423
659	2.50255205655	48.8514264654
666	2.51079771816	48.8513345547
668	2.49884640244	48.8513120739
669	2.50581007414	48.8513230517
671	2.49053232364	48.8514298501
672	2.49016816142	48.8524355636
673	2.50523875612	48.8512127695
677	2.50633165671	48.8509294939
679	2.49702547982	48.8507738204
682	2.50393371486	48.8508746089
683	2.50044569875	48.8508061361
687	2.51021690409	48.8507835795
692	2.50641495262	48.8507679558
697	2.50310323438	48.850790222
699	2.49323497371	48.850982662
700	2.49355189321	48.8506242662
701	2.49973881807	48.850623314
709	2.49577527177	48.8504088207
717	2.49542210294	48.850290417
722	2.50079128611	48.8502949526
723	2.50963601768	48.8502415944
727	2.49765761262	48.8502278762
733	2.50466313125	48.8501221823
735	2.50666611433	48.8501484447
740	2.50557553576	48.8501889102
744	2.49459286665	48.8500800679
745	2.50931100378	48.8500244194
751	2.50398426914	48.8498585602
757	2.50534840266	48.8497113191
759	2.50894740022	48.8495642624
774	2.49549755107	48.8495352857
775	2.49581418517	48.8492038627
776	2.49568675869	48.8496979654
780	2.49305031849	48.8503523388
781	2.50878811776	48.8491139364
787	2.5032640193	48.8496487229
788	2.50066621936	48.8491252829
790	2.50037074817	48.8500953415
791	2.50346096372	48.8490020123
794	2.5041565192	48.8489419428
799	2.50967486431	48.8490096524
803	2.50869663148	48.8486998623
808	2.49352936739	48.8487355464
810	2.49364929214	48.8504178293
811	2.50858897615	48.848555525
818	2.50428386353	48.8484478307
819	2.49164054559	48.8481879281
820	2.49157022024	48.8484124659
821	2.49915660271	48.8488131957
822	2.49793549914	48.848259477
824	2.50646614048	48.8482410098
825	2.49363025827	48.8481693855
829	2.50894801032	48.8480533659
833	2.50851154289	48.848096541
839	2.49747410952	48.8480596838
844	2.49623913221	48.8489448425
845	2.50096279909	48.8480383124
849	2.49458942449	48.8476248399
850	2.49624426135	48.8484142502
852	2.49415041725	48.8479287623
855	2.4987616464	48.8473725883
859	2.49219287395	48.847443816
860	2.49180239575	48.8483594915
863	2.49843531085	48.8472992729
867	2.4893002473	48.8478272162
868	2.49093662056	48.846314293
870	2.49252174127	48.8472563486
871	2.49218827385	48.8465174688
874	2.49135674077	48.8465499103
876	2.50605565566	48.8469802317
877	2.50769350301	48.8466991917
881	2.49888912452	48.8468694881
886	2.50423087456	48.846855769
887	2.49680494942	48.8467977861
893	2.50116570569	48.8467710803
894	2.50183252061	48.8468637934
898	2.50107585649	48.8476160913
902	2.5043020842	48.8465322992
904	2.49914957491	48.8467086963
907	2.49949290222	48.8464313355
911	2.4969721074	48.8464207632
915	2.4955686383	48.846414854
924	2.50580230363	48.8463946102
927	2.50103366469	48.8463298497
930	2.49973980901	48.8462614922
938	2.50396227561	48.8450109937
939	2.50107600601	48.8461771372
941	2.50239754244	48.8462006281
945	2.50712614412	48.8461752347
951	2.49953878896	48.845909906
953	2.50733401771	48.8458073586
955	2.49728063943	48.8455137188
963	2.50071500058	48.8454561531
964	2.50085005138	48.8455826254
969	2.49131101517	48.8456503679
973	2.50093473364	48.8452772004
977	2.48988058014	48.8456172967
981	2.50119568621	48.8450624451
985	2.50553006779	48.8449275491
995	2.4999981034	48.8449045567
997	2.50256038877	48.8448432902
998	2.50291310803	48.845006639
1003	2.49829828974	48.8445466945
1007	2.50189600507	48.8444987735
1011	2.49759072123	48.8444447967
1019	2.49642093563	48.8442330281
1023	2.50055303549	48.8438726236
1024	2.500934112	48.8439191814
1028	2.50588332529	48.8435979729
1029	2.50285741934	48.8437023521
1035	2.50373097431	48.8435440962
1041	2.5033794621	48.8432548457
1049	2.50260909712	48.8425951199
1055	2.50133231277	48.8421761033
1061	2.49792767054	48.8419999796
1062	2.49870324395	48.8421111542
1066	2.49885726731	48.8416801111
1067	2.49970225637	48.8416566674
1073	2.49881846875	48.8414641043
1081	2.49848044931	48.8411928822
1085	2.49855056211	48.8409863253
1093	2.48695282418	48.8606507805
1098	2.49127754415	48.8602465546
1113	2.50559074484	48.8572038319
1133	2.49847131224	48.8563018465
1135	2.49732990189	48.8559463148
1153	2.50788106201	48.8542544472
1169	2.51133209629	48.8524789026
1197	2.51103689113	48.8505351173
1201	2.50895304444	48.8518576103
1202	2.50995054741	48.8515739104
1203	2.51367029144	48.8516430479
1209	2.5002348218	48.8642683477
1212	2.51206879544	48.8553058375
1217	2.51327661178	48.8514795655
1226	2.48507996625	48.8612093187
1233	2.49097829878	48.8587883559
1235	2.49147816416	48.857846176
1237	2.49160310574	48.8576128788
1244	2.4913769694	48.8528544058
1253	2.49336739764	48.8513789341
1269	2.48789877377	48.8476143758
1278	2.49120443084	48.8495890538
1281	2.50361822322	48.848229228
1290	2.50353560403	48.8468888597
1293	2.5026226591	48.8468850678
1300	2.50177616919	48.8456314531
1324	2.50695149193	48.8574342808
1328	2.50164878984	48.8646519634
1329	2.48302115749	48.8612723895
1330	2.48180596013	48.8614829745
1331	2.48330765052	48.8612466467
1332	2.48366443116	48.8610053657
1339	2.51063188139	48.850128757
1343	2.50231641782	48.8447073733
1354	2.49352156294	48.853744858
1355	2.48297750155	48.8615509951
1357	2.48290622824	48.8618654548
1359	2.48851888342	48.8524644985
1360	2.48605230893	48.8524539292
1363	2.48881842346	48.8524927588
1373	2.50464052818	48.8510663994
1393	2.49761385265	48.8406316479
1402	2.49082763405	48.8504957892
1410	2.49192314608	48.8569397339
1412	2.49179820755	48.8571730315
1419	2.48306211361	48.8626395569
1452	2.50020506609	48.8545823679
1465	2.492939912	48.8448928365
1467	2.49311470147	48.8437334165
1473	2.49308586292	48.8509010894
1475	2.49195787037	48.8533784922
1477	2.4926500826	48.8536692187
1482	2.49631653161	48.8564456837
1495	2.48279218917	48.86236859
1500	2.50047660527	48.8575333348
1508	2.5000232296	48.8579091634
1511	2.49794675696	48.8569921379
1516	2.49825900422	48.857119355
1529	2.48884068752	48.8571694281
1530	2.488255739	48.8584439891
1534	2.48769632901	48.8585045492
1544	2.49006046763	48.8606550695
1551	2.48844163238	48.8603333927
1552	2.48608247978	48.860449192
1554	2.48561809768	48.8605461239
1555	2.49014628539	48.8504928877
1557	2.49393054481	48.8382957911
1558	2.49355274111	48.8393194554
1562	2.48968637935	48.8515341663
1564	2.48828515091	48.8554493143
1566	2.49728972938	48.8601100808
1569	2.48529232004	48.8604098226
1578	2.48898787264	48.860227806
1581	2.48338291942	48.861903487
1584	2.4834111602	48.8618046819
1594	2.49108891788	48.8502540778
1610	2.48915057097	48.8561455041
1614	2.48396125635	48.8613124204
1643	2.50368109831	48.8430582406
1647	2.51025119272	48.8514852071
1659	2.49168704053	48.8518034921
1661	2.48873581525	48.8539673275
1666	2.50308485471	48.8427140125
1668	2.50338366106	48.8428141818
1669	2.51443363955	48.8530850943
1675	2.4930432766	48.8538777338
1689	2.48989536581	48.8510673986
1693	2.48294899233	48.861676779
1702	2.50022550485	48.8638186423
1709	2.48190793386	48.8621938915
1712	2.48083796449	48.8601387671
1718	2.48224881335	48.8525814264
1722	2.48555701796	48.8474064731
1727	2.48843556046	48.8540110113
1732	2.49311001617	48.8540219112
1741	2.48841539529	48.8505124797
1742	2.48674972944	48.8494441188
1746	2.48760413459	48.8484764872
1753	2.49687987451	48.864443151
1758	2.50754138255	48.8541451289
1762	2.4868225332	48.8517377602
1773	2.4802507234	48.861620124
