87	173	139	28.238	0.0	0.0	0.0
88	175	173	29.809	0.0	0.0	0.0
89	175	172	0.0	0.0	0.0	0.0
91	181	70	6.6835	0.0	0.0	0.0
92	183	181	6.6835	0.0	0.0	0.0
93	164	167	0.51811	0.0	0.0	0.0
94	187	188	0.0	0.0	0.0	0.0
96	191	188	1.7288	0.0	0.0	0.0
97	193	183	0.0	0.0	0.0	0.0
99	156	167	4.7951	0.0	0.0	0.0
100	172	200	0.0	0.0	0.0	0.0
101	201	175	29.809	0.0	0.0	0.0
102	201	200	0.0	0.0	0.0	0.0
104	207	201	0.0	0.0	0.0	0.0
106	211	183	6.6835	0.0	0.0	0.0
107	213	211	1.5412	0.0	0.0	0.0
108	156	213	1.6145	0.0	0.0	0.0
109	217	211	84.303	0.0	0.0	0.0
110	200	220	0.0	0.0	0.0	0.0
111	221	217	64.404	0.0	0.0	0.0
112	223	221	0.0	0.0	0.0	0.0
113	156	223	0.0	0.0	0.0	0.0
114	227	221	52.711	0.0	0.0	0.0
115	167	227	47.391	0.0	0.0	0.0
116	231	167	73.6631	0.0	0.0	0.0
118	231	191	1.5683	0.0	0.0	0.0
119	237	201	30.168	0.0	0.0	0.0
120	237	220	0.0	0.0	0.0	0.0
121	211	242	0.0	0.0	0.0	0.0
122	243	153	59.591	0.0	0.0	0.0
123	211	243	62.429	0.0	0.0	0.0
124	247	153	0.0	0.0	0.0	0.0
126	247	243	0.0	0.0	0.0	0.0
127	253	237	31.516	0.0	0.0	0.0
128	242	217	0.0	0.0	0.0	0.0
129	257	253	0.0	0.0	0.0	0.0
131	261	247	0.0	0.0	0.0	0.0
132	263	264	0.0	0.0	0.0	0.0
134	263	261	0.0	0.0	0.0	0.0
135	269	253	30.022	0.0	0.0	0.0
136	220	269	0.0	0.0	0.0	0.0
137	273	191	0.0	0.0	0.0	0.0
139	242	278	0.0	0.0	0.0	0.0
140	279	221	16.135	0.0	0.0	0.0
142	279	231	35.96	0.0	0.0	0.0
144	287	278	0.0	0.0	0.0	0.0
145	289	290	3.7672	0.0	0.0	0.0
146	231	289	0.0	0.0	0.0	0.0
147	293	289	3.7672	0.0	0.0	0.0
148	295	269	29.965	0.0	0.0	0.0
150	299	300	8.644	0.0	0.0	0.0
152	303	299	8.989	0.0	0.0	0.0
154	307	287	0.0	0.0	0.0	0.0
155	307	303	9.1139	0.0	0.0	0.0
157	313	295	9.8958	0.0	0.0	0.0
159	317	295	23.05	0.0	0.0	0.0
160	319	293	111.189	0.0	0.0	0.0
162	313	263	0.0	0.0	0.0	0.0
163	313	307	7.9918	0.0	0.0	0.0
165	329	319	104.426	0.0	0.0	0.0
167	319	334	0.0	0.0	0.0	0.0
168	289	336	0.0	0.0	0.0	0.0
169	336	293	0.0	0.0	0.0	0.0
170	339	329	100.607	0.0	0.0	0.0
172	343	317	0.0	0.0	0.0	0.0
174	347	317	20.724	0.0	0.0	0.0
175	313	350	1.6493	0.0	0.0	0.0
176	351	352	0.0	0.0	0.0	0.0
177	351	347	23.05	0.0	0.0	0.0
178	307	356	0.0	0.0	0.0	0.0
179	357	356	0.0	0.0	0.0	0.0
181	357	299	0.0	0.0	0.0	0.0
182	363	357	0.0	0.0	0.0	0.0
184	363	300	0.0	0.0	0.0	0.0
186	371	363	0.0	0.0	0.0	0.0
188	350	376	1.6145	0.0	0.0	0.0
189	377	378	1.5412	0.0	0.0	0.0
190	378	380	23.971	0.0	0.0	0.0
191	356	382	0.0	0.0	0.0	0.0
192	376	384	0.0	0.0	0.0	0.0
193	382	384	0.0	0.0	0.0	0.0
194	376	388	1.6874	0.0	0.0	0.0
195	389	382	0.0	0.0	0.0	0.0
197	357	389	0.0	0.0	0.0	0.0
198	395	389	0.0	0.0	0.0	0.0
200	395	363	0.0	0.0	0.0	0.0
202	403	395	0.0	0.0	0.0	0.0
204	407	408	216.746	0.0	0.0	0.0
205	408	410	20.341	0.0	0.0	0.0
207	413	414	0.0	0.0	0.0	0.0
208	414	416	276.42	0.0	0.0	0.0
209	388	416	1.5412	0.0	0.0	0.0
210	416	420	263.71	0.0	0.0	0.0
211	420	422	319.0	0.0	0.0	0.0
212	422	424	0.0	0.0	0.0	0.0
213	425	426	175.139	0.0	0.0	0.0
216	431	425	50.684	0.0	0.0	0.0
220	439	440	148.917	0.0	0.0	0.0
221	441	85	24.6592	0.0	0.0	0.0
223	445	439	226.91	0.0	0.0	0.0
224	445	431	50.684	0.0	0.0	0.0
226	451	441	3.1967	0.0	0.0	0.0
228	455	441	21.5762	0.0	0.0	0.0
230	455	460	29.8091	0.0	0.0	0.0
232	463	451	2.0548	0.0	0.0	0.0
233	463	455	50.0571	0.0	0.0	0.0
238	475	279	15.412	0.0	0.0	0.0
239	477	475	16.874	0.0	0.0	0.0
240	479	477	18.227	0.0	0.0	0.0
241	481	482	0.0	0.0	0.0	0.0
243	485	479	17.509	0.0	0.0	0.0
244	485	488	0.0	0.0	0.0	0.0
246	491	485	17.739	0.0	0.0	0.0
247	491	494	0.0	0.0	0.0	0.0
249	497	491	0.0	0.0	0.0	0.0
251	501	491	0.0	0.0	0.0	0.0
253	501	506	0.0	0.0	0.0	0.0
255	479	510	0.0	0.0	0.0	0.0
256	510	497	0.0	0.0	0.0	0.0
258	515	516	0.0	0.0	0.0	0.0
259	516	477	0.0	0.0	0.0	0.0
261	521	522	99.661	0.0	0.0	0.0
262	523	521	112.423	0.0	0.0	0.0
265	516	530	0.0	0.0	0.0	0.0
266	530	510	0.0	0.0	0.0	0.0
268	481	536	0.0	0.0	0.0	0.0
269	537	491	16.874	0.0	0.0	0.0
270	530	540	0.0	0.0	0.0	0.0
271	540	497	0.0	0.0	0.0	0.0
273	545	481	0.0	0.0	0.0	0.0
275	536	550	0.0	0.0	0.0	0.0
276	551	552	0.0	0.0	0.0	0.0
278	555	537	15.228	0.0	0.0	0.0
279	550	558	0.0	0.0	0.0	0.0
280	559	560	0.0	0.0	0.0	0.0
281	551	540	0.0	0.0	0.0	0.0
283	565	555	14.774	0.0	0.0	0.0
284	567	536	0.0	0.0	0.0	0.0
286	571	559	0.0	0.0	0.0	0.0
287	573	545	0.0	0.0	0.0	0.0
289	577	578	0.0	0.0	0.0	0.0
290	559	578	0.0	0.0	0.0	0.0
291	581	571	0.0	0.0	0.0	0.0
292	581	551	0.0	0.0	0.0	0.0
294	587	581	0.0	0.0	0.0	0.0
295	587	590	0.0	0.0	0.0	0.0
298	595	587	0.0	0.0	0.0	0.0
299	565	573	0.0	0.0	0.0	0.0
300	599	565	17.013	0.0	0.0	0.0
304	607	599	17.013	0.0	0.0	0.0
305	609	595	0.0	0.0	0.0	0.0
306	537	609	0.0	0.0	0.0	0.0
307	558	614	0.0	0.0	0.0	0.0
308	1363	616	109.97	0.0	0.0	0.0
309	617	618	1.7739	0.0	0.0	0.0
311	614	622	0.0	0.0	0.0	0.0
312	622	624	114.68	0.0	0.0	0.0
313	625	607	17.255	0.0	0.0	0.0
314	627	609	0.0	0.0	0.0	0.0
315	627	617	1.7978	0.0	0.0	0.0
316	578	632	0.0	0.0	0.0	0.0
317	633	625	15.938	0.0	0.0	0.0
318	633	550	0.0	0.0	0.0	0.0
320	639	640	0.0	0.0	0.0	0.0
321	641	642	0.56921	0.0	0.0	0.0
323	641	646	2.0548	0.0	0.0	0.0
325	617	650	0.0	0.0	0.0	0.0
326	640	650	0.0	0.0	0.0	0.0
327	653	654	50.659	0.0	0.0	0.0
328	571	656	0.0	0.0	0.0	0.0
329	657	633	14.384	0.0	0.0	0.0
330	659	627	1.7076	0.0	0.0	0.0
333	422	666	41.676	0.0	0.0	0.0
334	640	668	0.0	0.0	0.0	0.0
335	669	581	0.0	0.0	0.0	0.0
336	671	672	395.54	0.0	0.0	0.0
337	673	587	0.0	0.0	0.0	0.0
339	677	669	3.5956	0.0	0.0	0.0
340	679	657	15.228	0.0	0.0	0.0
341	609	682	0.0	0.0	0.0	0.0
342	683	659	0.0	0.0	0.0	0.0
343	650	683	0.0	0.0	0.0	0.0
344	687	666	41.999	0.0	0.0	0.0
346	687	692	0.0	0.0	0.0	0.0
347	692	677	0.0	0.0	0.0	0.0
349	697	659	1.6679	0.0	0.0	0.0
350	699	700	38.473	0.0	0.0	0.0
351	701	683	0.0	0.0	0.0	0.0
353	701	668	0.0	0.0	0.0	0.0
355	709	679	15.393	0.0	0.0	0.0
357	709	614	0.0	0.0	0.0	0.0
359	717	709	16.78	0.0	0.0	0.0
361	683	722	0.0	0.0	0.0	0.0
362	723	687	47.413	0.0	0.0	0.0
364	727	701	0.0	0.0	0.0	0.0
366	668	727	0.0	0.0	0.0	0.0
367	733	677	3.1659	0.0	0.0	0.0
368	735	692	0.0	0.0	0.0	0.0
370	735	740	0.0	0.0	0.0	0.0
372	717	744	0.0	0.0	0.0	0.0
373	745	723	49.668	0.0	0.0	0.0
375	735	745	0.0	0.0	0.0	0.0
376	751	733	3.4576	0.0	0.0	0.0
378	682	751	12.095	0.0	0.0	0.0
379	757	733	0.0	0.0	0.0	0.0
380	759	745	48.406	0.0	0.0	0.0
382	759	757	0.0	0.0	0.0	0.0
383	775	679	0.0	0.0	0.0	0.0
385	775	727	0.0	0.0	0.0	0.0
387	744	774	142.89	0.0	0.0	0.0
388	775	776	112.05	0.0	0.0	0.0
390	700	780	1.5829	0.0	0.0	0.0
391	781	759	47.857	0.0	0.0	0.0
393	757	781	0.0	0.0	0.0	0.0
394	787	788	0.0	0.0	0.0	0.0
395	788	790	2.7488	0.0	0.0	0.0
396	791	787	0.0	0.0	0.0	0.0
397	751	794	8.7963	0.0	0.0	0.0
398	794	791	0.0	0.0	0.0	0.0
400	799	781	5.69964	0.0	0.0	0.0
402	803	781	54.545	0.0	0.0	0.0
404	775	808	29.6	0.0	0.0	0.0
405	808	810	20.724	0.0	0.0	0.0
406	811	803	57.927	0.0	0.0	0.0
408	811	794	2.0548	0.0	0.0	0.0
409	794	818	11.384	0.0	0.0	0.0
410	819	820	1076.08	0.0	0.0	0.0
411	821	822	0.0	0.0	0.0	0.0
412	818	824	0.0	0.0	0.0	0.0
413	825	808	0.0	0.0	0.0	0.0
415	829	803	0.51372	0.0	0.0	0.0
417	833	811	51.864	0.0	0.0	0.0
419	824	833	0.0	0.0	0.0	0.0
420	839	822	0.0	0.0	0.0	0.0
422	839	844	34.443	0.0	0.0	0.0
423	845	791	0.0	0.0	0.0	0.0
424	845	788	2.6909	0.0	0.0	0.0
425	849	850	0.0	0.0	0.0	0.0
426	849	852	0.0	0.0	0.0	0.0
428	855	845	0.0	0.0	0.0	0.0
429	822	855	0.0	0.0	0.0	0.0
430	859	860	0.0	0.0	0.0	0.0
432	863	855	0.0	0.0	0.0	0.0
433	863	839	36.834	0.0	0.0	0.0
434	867	868	12.843	0.0	0.0	0.0
435	775	870	142.061	0.0	0.0	0.0
436	871	819	1085.95	0.0	0.0	0.0
437	870	874	66.89184	0.0	0.0	0.0
438	824	876	0.0	0.0	0.0	0.0
439	877	833	47.666	0.0	0.0	0.0
441	881	863	74.469	0.0	0.0	0.0
443	818	886	10.362	0.0	0.0	0.0
444	887	863	34.262	0.0	0.0	0.0
445	887	850	107.8	0.0	0.0	0.0
447	893	894	0.0	0.0	0.0	0.0
449	893	898	2.7799	0.0	0.0	0.0
450	877	876	0.0	0.0	0.0	0.0
451	886	902	11.672	0.0	0.0	0.0
452	855	904	0.0	0.0	0.0	0.0
454	907	904	76.453	0.0	0.0	0.0
456	911	887	91.305	0.0	0.0	0.0
458	915	887	0.0	0.0	0.0	0.0
460	915	849	0.0	0.0	0.0	0.0
462	876	924	0.0	0.0	0.0	0.0
463	924	902	0.0	0.0	0.0	0.0
464	927	893	2.9565	0.0	0.0	0.0
465	927	930	0.0	0.0	0.0	0.0
467	930	907	79.703	0.0	0.0	0.0
469	902	938	2.091	0.0	0.0	0.0
470	939	927	1.7978	0.0	0.0	0.0
471	941	939	0.54977	0.0	0.0	0.0
473	945	877	48.952	0.0	0.0	0.0
475	945	924	0.0	0.0	0.0	0.0
476	951	907	1.1249	0.0	0.0	0.0
477	953	945	0.0	0.0	0.0	0.0
478	955	951	1.0362	0.0	0.0	0.0
480	955	911	83.564	0.0	0.0	0.0
482	963	964	1.8488	0.0	0.0	0.0
483	963	930	71.244	0.0	0.0	0.0
485	969	874	4.24946	0.0	0.0	0.0
487	973	963	79.67	0.0	0.0	0.0
489	977	868	143.0	0.0	0.0	0.0
491	981	973	79.093	0.0	0.0	0.0
493	985	945	47.964	0.0	0.0	0.0
495	902	985	8.2195	0.0	0.0	0.0
496	985	938	0.0	0.0	0.0	0.0
498	995	951	0.0	0.0	0.0	0.0
499	997	998	1.7509	0.0	0.0	0.0
501	997	981	0.52765	0.0	0.0	0.0
502	1003	995	0.0	0.0	0.0	0.0
504	1007	981	69.046	0.0	0.0	0.0
506	1011	1003	4.6101	0.0	0.0	0.0
508	1011	955	82.067	0.0	0.0	0.0
510	1019	1011	0.55596	0.0	0.0	0.0
512	1023	1024	0.0	0.0	0.0	0.0
513	1023	995	0.0	0.0	0.0	0.0
514	985	1028	0.0	0.0	0.0	0.0
515	1029	997	1.5984	0.0	0.0	0.0
516	1029	1007	70.625	0.0	0.0	0.0
518	1035	985	53.94	0.0	0.0	0.0
520	938	1035	2.091	0.0	0.0	0.0
521	1041	1035	68.656	0.0	0.0	0.0
523	1041	1029	77.106	0.0	0.0	0.0
525	1049	1041	51.038	0.0	0.0	0.0
527	1024	1049	0.0	0.0	0.0	0.0
528	1055	1049	47.28	0.0	0.0	0.0
530	1055	1023	0.0	0.0	0.0	0.0
531	1061	1062	0.0	0.0	0.0	0.0
533	1062	1066	82.961	0.0	0.0	0.0
534	1067	1055	46.284	0.0	0.0	0.0
536	1003	1067	4.1098	0.0	0.0	0.0
537	1073	1067	54.71	0.0	0.0	0.0
540	1066	1073	91.383	0.0	0.0	0.0
541	1081	1073	124.526	0.0	0.0	0.0
543	1085	1081	0.0	0.0	0.0	0.0
545	125	93	29.1545	0.0	0.0	0.0
547	1093	109	138.365	0.0	0.0	0.0
549	460	1098	27.2668	0.0	0.0	0.0
551	187	451	5.6921	0.0	0.0	0.0
553	273	187	5.7626	0.0	0.0	0.0
555	290	279	3.8917	0.0	0.0	0.0
557	1113	279	49.521	0.0	0.0	0.0
559	488	290	0.0	0.0	0.0	0.0
561	494	488	0.0	0.0	0.0	0.0
563	506	494	0.0	0.0	0.0	0.0
565	336	506	0.0	0.0	0.0	0.0
567	1133	339	0.0	0.0	0.0	0.0
568	1135	339	112.196	0.0	0.0	0.0
570	482	336	0.0	0.0	0.0	0.0
572	334	482	0.0	0.0	0.0	0.0
573	522	1135	108.553	0.0	0.0	0.0
575	371	515	43.8719	0.0	0.0	0.0
577	1153	371	41.0587	0.0	0.0	0.0
579	560	1153	41.0587	0.0	0.0	0.0
581	403	560	43.0493	0.0	0.0	0.0
583	577	403	40.5855	0.0	0.0	0.0
585	1169	577	39.3716	0.0	0.0	0.0
587	1169	422	258.629	0.0	0.0	0.0
589	515	1113	34.528	0.0	0.0	0.0
592	356	350	0.0	0.0	0.0	0.0
595	669	656	198.211	0.0	0.0	0.0
598	722	790	97.367	0.0	0.0	0.0
599	1197	687	3.0823	0.0	0.0	0.0
601	1201	1202	1.6679	0.0	0.0	0.0
602	1203	416	0.0	0.0	0.0	0.0
603	380	351	22.498	0.0	0.0	0.0
604	410	378	19.713	0.0	0.0	0.0
605	1209	1	0.0	0.0	0.0	0.0
606	376	1212	0.0	0.0	0.0	0.0
608	618	555	1.5829	0.0	0.0	0.0
609	1217	422	0.0	0.0	0.0	0.0
611	1113	221	0.0	0.0	0.0	0.0
613	90	1226	137.131	0.0	0.0	0.0
615	1098	125	26.1754	0.0	0.0	0.0
617	1233	445	285.235	0.0	0.0	0.0
618	1235	1233	285.189	0.0	0.0	0.0
619	1237	1235	311.61	0.0	0.0	0.0
621	463	1235	53.2043	0.0	0.0	0.0
622	646	1244	0.56244	0.0	0.0	0.0
626	717	622	104.8	0.0	0.0	0.0
627	1253	641	2.6909	0.0	0.0	0.0
629	776	717	132.06	0.0	0.0	0.0
630	774	776	24.303	0.0	0.0	0.0
631	775	790	140.363	0.0	0.0	0.0
634	881	911	0.52765	0.0	0.0	0.0
635	1269	867	66.032	0.0	0.0	0.0
637	860	808	51.122	0.0	0.0	0.0
639	820	1278	1070.26	0.0	0.0	0.0
641	1281	791	0.0	0.0	0.0	0.0
643	788	821	0.0	0.0	0.0	0.0
644	898	845	2.8813	0.0	0.0	0.0
645	886	1290	0.0	0.0	0.0	0.0
647	1293	1290	0.0	0.0	0.0	0.0
649	964	939	3.4152	0.0	0.0	0.0
650	964	1300	1.5412	0.0	0.0	0.0
652	751	787	0.0	0.0	0.0	0.0
653	775	850	90.554	0.0	0.0	0.0
654	850	844	28.382	0.0	0.0	0.0
655	844	775	74.002	0.0	0.0	0.0
656	625	639	0.0	0.0	0.0	0.0
657	599	639	0.0	0.0	0.0	0.0
658	384	420	0.0	0.0	0.0	0.0
659	424	395	0.0	0.0	0.0	0.0
660	300	1113	10.0074	0.0	0.0	0.0
662	300	1324	1.5412	0.0	0.0	0.0
664	10	1328	3.1967	0.0	0.0	0.0
665	1329	1330	69.058	0.0	0.0	0.0
666	1331	1332	70.233	0.0	0.0	0.0
668	697	682	171.437	0.0	0.0	0.0
670	1339	723	0.51372	0.0	0.0	0.0
672	1343	997	0.48107	0.0	0.0	0.0
674	894	1293	0.0	0.0	0.0	0.0
676	13	60	0.0	0.0	0.0	0.0
677	624	1354	101.32	0.0	0.0	0.0
678	1355	1329	68.071	0.0	0.0	0.0
679	1357	1331	70.233	0.0	0.0	0.0
680	1359	1360	189.717	0.0	0.0	0.0
682	1363	1359	185.244	0.0	0.0	0.0
685	697	722	154.511	0.0	0.0	0.0
687	1373	682	100.68	0.0	0.0	0.0
688	673	1373	172.134	0.0	0.0	0.0
689	669	673	105.84	0.0	0.0	0.0
692	632	656	171.1	0.0	0.0	0.0
693	632	1201	81.416	0.0	0.0	0.0
695	334	1133	0.0	0.0	0.0	0.0
697	1393	1081	107.542	0.0	0.0	0.0
701	1278	1402	980.08	0.0	0.0	0.0
702	1402	671	863.43	0.0	0.0	0.0
705	523	1410	314.339	0.0	0.0	0.0
706	1410	1412	245.259	0.0	0.0	0.0
710	1419	12	943.34	0.0	0.0	0.0
714	278	303	0.0	0.0	0.0	0.0
715	1093	89	136.145	0.0	0.0	0.0
719	75	108	188.633	0.0	0.0	0.0
720	1412	1237	256.649	0.0	0.0	0.0
724	904	881	78.504	0.0	0.0	0.0
726	555	1452	1.6315	0.0	0.0	0.0
727	1452	501	0.0	0.0	0.0	0.0
729	336	1452	0.0	0.0	0.0	0.0
730	1452	481	1.5412	0.0	0.0	0.0
731	1452	573	0.0	0.0	0.0	0.0
733	1465	871	1098.98	0.0	0.0	0.0
734	1467	1465	1098.47	0.0	0.0	0.0
737	1473	700	80.504	0.0	0.0	0.0
738	1475	653	163.11	0.0	0.0	0.0
739	1477	1475	166.389	0.0	0.0	0.0
741	522	1482	5.4976	0.0	0.0	0.0
743	521	1482	0.0	0.0	0.0	0.0
744	1482	273	5.4045	0.0	0.0	0.0
746	699	1253	2.8813	0.0	0.0	0.0
748	1495	1357	134.42	0.0	0.0	0.0
749	12	1495	145.44	0.0	0.0	0.0
750	293	1500	100.678	0.0	0.0	0.0
752	1500	231	94.72	0.0	0.0	0.0
754	1500	1508	0.0	0.0	0.0	0.0
756	1511	1135	1.5683	0.0	0.0	0.0
757	329	1511	1.6679	0.0	0.0	0.0
758	1511	1516	3.339	0.0	0.0	0.0
760	867	860	48.703	0.0	0.0	0.0
765	1529	1530	19.535	0.0	0.0	0.0
766	1530	1233	20.224	0.0	0.0	0.0
767	1529	1534	907.55	0.0	0.0	0.0
772	426	1544	180.229	0.0	0.0	0.0
774	1544	75	200.44	0.0	0.0	0.0
776	1551	1552	119.528	0.0	0.0	0.0
777	1552	1554	44.562	0.0	0.0	0.0
778	1555	1402	150.47	0.0	0.0	0.0
779	1557	1558	1096.39	0.0	0.0	0.0
780	1558	1467	1096.92	0.0	0.0	0.0
781	616	1562	164.1	0.0	0.0	0.0
782	1610	1564	47.442	0.0	0.0	0.0
783	188	1566	1.5412	0.0	0.0	0.0
784	1566	85	1.5412	0.0	0.0	0.0
785	1569	440	74.484	0.0	0.0	0.0
786	1332	1569	70.233	0.0	0.0	0.0
789	440	1578	54.074	0.0	0.0	0.0
790	1578	1551	123.651	0.0	0.0	0.0
791	1581	1419	903.47	0.0	0.0	0.0
792	1226	1584	137.131	0.0	0.0	0.0
794	1554	1419	44.186	0.0	0.0	0.0
796	700	744	145.15	0.0	0.0	0.0
797	1278	1594	76.457	0.0	0.0	0.0
798	1594	1473	77.443	0.0	0.0	0.0
803	653	1363	124.366	0.0	0.0	0.0
805	672	1610	877.27	0.0	0.0	0.0
806	1610	1529	931.3	0.0	0.0	0.0
807	1534	1614	908.59	0.0	0.0	0.0
808	1614	1581	908.07	0.0	0.0	0.0
811	1330	1584	150.801	0.0	0.0	0.0
813	60	137	3.6456	0.0	0.0	0.0
814	167	137	18.467	0.0	0.0	0.0
815	70	156	4.663	0.0	0.0	0.0
816	60	45	9.7214	0.0	0.0	0.0
818	27	24	47.0071	0.0	0.0	0.0
820	76	29	60.7586	0.0	0.0	0.0
822	1643	1041	131.257	0.0	0.0	0.0
824	1647	666	1.5412	0.0	0.0	0.0
825	1202	1647	1.5412	0.0	0.0	0.0
826	1201	1169	163.825	0.0	0.0	0.0
827	52	17	0.0	0.0	0.0	0.0
828	100	43	0.0	0.0	0.0	0.0
830	1659	671	12.825	0.0	0.0	0.0
831	1661	1363	54.895	0.0	0.0	0.0
832	1564	1661	50.314	0.0	0.0	0.0
833	1049	1666	0.0	0.0	0.0	0.0
834	1666	1668	0.0	0.0	0.0	0.0
835	1669	414	237.09	0.0	0.0	0.0
836	408	1669	247.463	0.0	0.0	0.0
838	1675	1477	181.504	0.0	0.0	0.0
842	1659	699	29.814	0.0	0.0	0.0
843	654	1659	44.956	0.0	0.0	0.0
844	774	775	145.97	0.0	0.0	0.0
845	1689	1555	154.54	0.0	0.0	0.0
846	1562	1689	155.74	0.0	0.0	0.0
847	1693	1355	68.071	0.0	0.0	0.0
848	1357	1693	65.723	0.0	0.0	0.0
849	1062	1011	71.03	0.0	0.0	0.0
851	10	1702	66.893	0.0	0.0	0.0
852	1702	1	79.76	0.0	0.0	0.0
853	874	868	177.585	0.0	0.0	0.0
855	1709	1330	35.4329	0.0	0.0	0.0
856	1330	1712	33.309	0.0	0.0	0.0
859	1360	1718	167.471	0.0	0.0	0.0
861	1269	1722	57.691	0.0	0.0	0.0
864	1727	1360	0.0	0.0	0.0	0.0
866	523	1732	138.399	0.0	0.0	0.0
867	1732	1675	301.864	0.0	0.0	0.0
870	1354	523	279.8	0.0	0.0	0.0
871	1741	1742	5.22291	0.0	0.0	0.0
873	1742	1746	5.43278	0.0	0.0	0.0
874	1746	1269	5.67886	0.0	0.0	0.0
877	1753	24	2.0367	0.0	0.0	0.0
879	1153	1758	0.0	0.0	0.0	0.0
881	1360	1762	5.62444	0.0	0.0	0.0
882	1762	1741	5.22291	0.0	0.0	0.0
883	1741	1746	0.0	0.0	0.0	0.0
887	1773	1330	6.6783	0.0	0.0	0.0
